Drying_days,roaster_time,roaster_temperature,coca_melting_temperature,coca_melting_time,coca_melting_rotate_speed,Sugar_Mixer_temperature,Sugar_Mixer_rotate_speed,Sugar_Mixer_time,Conching_time,conching_temperature,conching_rotate_speed,pump1_temperature,pump1_pressure,pump1_Flow_rate,melting_tank_temperature,melting_tank_time,pump2_temperature,pump2_pressure,pump2_Flow_rate,tempering_machine_temperature,tempering_machine_time,tempering_machine_rotate_speed,pump3_temperature,pump3_pressure,pump3_Flow_rate,moulding_machine_temperature,moulding_machine_time,sweetness,color,hardness,glossiness,shape,bitterness,passed,roaster_failure,Cocoa_Butter_Melting_Tank_failure,Sugar_Mixer_failure,Conching_failure,Pump1_failure,Melting_Tank_failure,Pump2_failure,Tempering_Machine_failure,Pump3_failure,moulding_machine_failure,
6,60,141,50,26,50,47,385,30,276,66,64,53,65,32,51,30,60,66,32,50,45,39,59,65,32,9,30,2,3,3,3,2,3,0,0,0,0,0,0,0,0,0,0,0,
4,61,139,52,39,52,47,427,30,303,71,56,56,80,33,46,30,62,71,32,51,47,41,59,66,32,9,31,2,3,3,3,4,2,1,0,0,1,0,0,0,0,0,0,0,
3,59,141,46,35,46,46,425,28,198,53,55,63,59,30,53,29,54,68,31,47,40,39,58,61,31,8,27,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
3,59,139,52,27,52,47,358,28,302,70,69,69,68,33,54,30,62,74,32,51,47,39,58,66,32,9,31,2,3,3,2,4,2,0,0,0,0,0,0,0,0,0,0,0,
5,61,139,55,35,55,49,390,30,354,79,63,67,52,34,46,32,69,69,34,54,52,39,62,71,34,11,34,3,3,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,
3,60,139,51,40,51,47,424,30,292,69,55,66,57,32,50,30,62,67,32,51,46,41,60,66,32,9,31,2,3,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,
5,58,139,49,38,49,47,415,30,248,61,52,54,51,32,53,30,58,69,32,49,44,40,61,64,32,9,29,3,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
5,61,140,51,38,51,47,423,30,289,68,58,55,63,32,51,30,61,71,32,51,46,37,60,66,32,9,31,3,3,3,3,2,3,1,0,1,0,1,1,1,0,1,0,0,
4,60,139,47,38,47,46,373,31,213,56,63,53,56,31,46,29,56,72,31,48,41,38,61,62,31,8,28,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,
3,60,140,45,32,45,44,442,30,180,50,62,58,71,30,49,27,46,74,29,44,34,42,59,57,29,6,24,2,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,
5,60,141,50,25,50,47,431,31,271,65,51,51,78,32,52,30,60,62,32,50,45,37,57,65,32,9,30,3,3,3,3,2,3,1,0,1,0,1,1,1,0,1,0,0,
3,62,138,53,38,53,48,386,29,317,73,53,65,74,33,46,31,64,72,33,51,48,41,62,67,33,10,31,2,3,3,3,4,2,1,0,0,1,0,0,0,0,0,0,0,
3,60,140,48,38,48,47,431,28,242,60,57,64,74,31,49,30,58,73,32,49,43,42,58,64,32,9,29,3,2,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,
2,60,140,47,33,47,46,361,31,211,55,51,63,73,31,52,29,55,72,31,48,41,44,65,62,31,8,28,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,
3,61,140,46,28,46,45,385,29,190,52,56,54,61,30,54,28,52,70,30,47,39,40,59,60,30,7,27,3,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
4,59,140,47,40,47,46,439,28,214,56,57,68,75,31,46,29,56,68,31,48,41,38,59,62,31,8,28,3,2,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,
3,58,141,50,31,50,47,387,30,261,64,62,69,79,32,46,30,59,72,32,50,44,42,61,65,32,9,30,3,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,
4,61,140,50,35,50,47,377,29,267,64,69,67,56,32,48,30,60,61,32,50,45,40,62,65,32,9,30,2,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,
3,60,140,55,36,55,49,369,29,357,80,50,59,62,34,47,32,71,71,34,54,54,39,59,71,34,11,34,2,4,4,3,4,1,1,0,0,0,0,0,0,0,0,0,0,
5,60,140,53,31,53,48,427,32,318,73,51,58,78,33,50,31,64,72,33,51,48,38,57,67,33,10,31,3,3,3,4,3,3,1,0,0,0,0,0,0,0,0,0,0,
5,62,141,51,39,51,47,353,28,279,67,65,59,61,32,54,30,61,69,32,50,46,38,58,65,32,9,30,3,3,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
6,60,140,50,31,50,47,417,29,273,65,60,60,77,32,46,30,60,69,32,50,45,40,58,65,32,9,30,3,3,3,3,2,3,1,0,1,0,1,1,1,0,1,0,0,
3,61,141,47,32,47,46,386,30,209,55,60,61,56,31,46,29,55,67,31,48,41,37,60,62,31,8,28,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
4,60,140,49,39,49,47,442,30,246,61,68,62,62,31,48,30,58,75,32,49,44,39,58,64,32,9,29,3,2,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,
3,58,140,52,35,52,48,422,29,306,71,66,65,70,33,49,31,63,67,33,51,47,42,60,67,33,10,31,2,3,3,3,4,2,1,0,0,1,0,0,0,0,0,0,0,
5,59,140,52,31,52,48,387,31,307,71,57,50,75,33,53,31,63,75,33,51,47,41,61,67,33,10,31,2,3,3,4,3,3,1,0,0,1,0,0,0,0,0,0,0,
2,60,140,50,29,50,47,382,30,271,65,65,68,77,32,52,30,60,73,32,50,45,42,59,65,32,9,30,2,3,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,
5,61,139,45,32,45,45,354,30,187,51,61,53,66,30,51,28,51,72,30,46,38,37,58,60,30,7,26,2,2,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,
3,60,142,47,34,47,46,369,30,212,55,62,57,71,31,45,29,55,63,31,48,41,43,60,62,31,8,28,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
6,61,140,55,32,55,49,372,29,352,79,69,66,80,34,45,32,69,72,34,53,52,42,64,70,34,11,33,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,
6,61,138,48,28,48,46,382,30,229,58,54,65,56,31,55,29,57,68,31,49,43,38,61,63,31,8,29,2,2,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,
5,60,138,48,40,48,46,395,30,227,58,64,51,68,31,51,29,57,72,31,49,42,43,60,63,31,8,29,2,2,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,
2,60,139,53,36,53,48,398,31,326,74,67,70,66,33,52,31,64,68,33,52,49,41,58,68,33,10,32,2,3,3,4,4,2,1,0,0,1,0,0,0,0,0,0,0,
5,60,140,50,28,50,47,369,31,279,66,56,54,63,32,50,30,61,65,32,50,46,42,62,65,32,9,30,3,3,3,2,2,3,1,0,1,0,1,1,1,1,1,0,1,
4,61,140,55,27,55,49,427,29,351,79,63,61,57,34,49,32,68,73,34,53,52,42,59,70,34,11,33,3,3,3,4,4,2,1,0,0,0,0,0,0,0,0,0,0,
3,61,140,47,40,47,46,371,29,225,57,58,58,65,31,52,29,57,70,31,49,42,39,64,63,31,8,29,3,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
5,60,142,48,29,48,46,421,30,227,58,50,57,62,31,53,29,57,72,31,49,42,44,62,63,31,8,29,2,2,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,
2,60,140,49,39,49,47,408,30,248,61,52,51,59,32,49,30,58,68,32,49,44,40,61,64,32,9,29,3,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,
6,59,142,54,38,54,48,397,31,335,76,56,59,65,33,47,31,65,70,33,52,49,36,56,68,33,10,32,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,
4,60,139,53,39,53,48,414,29,329,75,50,59,77,33,48,31,65,72,33,52,49,39,63,68,33,10,32,3,3,3,3,4,2,1,0,0,0,0,0,0,0,0,0,0,
6,60,140,48,30,48,46,395,31,229,58,66,65,61,31,51,29,57,78,31,49,43,41,60,63,31,8,29,3,2,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,
2,58,140,49,36,49,47,450,29,257,63,67,62,68,32,50,30,59,70,32,50,44,42,63,64,32,9,30,2,2,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,
4,61,142,51,34,51,47,387,30,288,68,59,52,64,32,52,30,61,69,32,50,46,37,60,66,32,9,30,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,
2,61,141,49,37,49,47,403,29,255,62,56,51,66,32,51,30,59,63,32,50,44,39,60,64,32,9,30,2,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,
2,61,140,55,27,55,50,386,30,359,80,54,68,72,34,47,33,73,84,35,55,55,41,58,73,35,12,35,2,4,4,3,4,1,1,0,0,0,0,0,0,0,0,0,0,
4,59,139,49,34,49,47,446,33,255,62,61,68,56,32,49,30,59,67,32,50,44,39,60,64,32,9,30,3,2,2,3,3,2,1,0,1,1,1,1,1,0,1,0,1,
3,59,141,53,29,53,48,415,33,333,75,63,67,61,33,52,31,65,76,33,52,49,44,58,68,33,10,32,2,3,3,4,4,2,1,0,0,1,0,0,0,0,0,0,0,
6,60,141,51,28,51,47,414,31,288,68,52,60,77,32,54,30,61,71,32,51,46,39,60,66,32,9,31,3,3,3,3,2,3,1,0,1,0,1,1,1,0,1,0,0,
4,60,139,54,35,54,49,397,30,351,78,65,70,68,34,50,32,68,67,34,53,52,39,62,70,34,11,33,3,3,3,3,4,2,1,0,0,0,0,0,0,0,0,0,0,
5,60,137,48,35,48,46,441,31,225,58,62,54,74,31,55,29,57,71,31,49,42,41,62,63,31,8,29,2,2,2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,
2,58,139,50,32,50,47,350,29,262,64,62,64,65,32,48,30,59,67,32,50,45,41,58,65,32,9,30,2,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,
6,60,138,53,26,53,48,357,31,331,75,56,54,60,33,53,31,65,62,33,52,49,45,60,68,33,10,32,2,3,3,3,3,2,1,0,0,1,0,0,0,0,1,0,0,
3,60,141,54,38,54,48,413,30,346,78,59,55,58,34,48,31,67,75,33,53,51,39,62,69,33,10,33,1,3,3,3,4,2,1,0,0,1,0,0,0,0,1,0,0,
3,60,141,55,39,55,49,413,32,356,79,52,51,55,34,54,32,70,68,34,54,53,44,62,71,34,11,34,2,4,4,5,4,2,1,0,0,0,0,0,0,0,0,0,0,
3,60,139,52,33,52,48,391,31,306,71,54,61,64,33,54,31,63,68,33,51,47,37,60,67,33,10,31,2,3,3,3,4,2,1,0,0,1,0,0,0,0,0,0,0,
6,60,142,48,28,48,46,425,30,228,58,67,63,80,31,52,29,57,68,31,49,43,40,61,63,31,8,29,3,2,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,
3,59,141,53,35,53,48,421,31,331,75,61,69,78,33,55,31,65,69,33,52,49,39,61,68,33,10,32,3,3,3,3,4,2,1,0,0,0,0,0,0,0,0,0,0,
6,60,140,51,31,51,47,414,32,297,69,60,53,71,33,47,30,62,72,32,51,47,38,61,66,32,9,31,2,3,3,4,2,3,1,0,0,1,0,1,0,0,1,0,0,
2,60,141,49,27,49,47,436,30,252,62,53,58,68,32,46,30,59,69,32,49,44,40,61,64,32,9,29,2,2,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,
5,60,141,45,37,45,45,408,30,187,51,54,51,59,30,52,28,51,71,30,46,38,40,63,60,30,7,26,2,2,2,2,1,4,1,1,1,1,1,1,1,1,1,1,1,
5,60,141,51,33,51,47,423,29,283,67,59,55,77,32,54,30,61,72,32,50,46,38,60,66,32,9,30,3,3,3,3,2,3,1,0,1,0,1,1,1,0,1,0,0,
5,59,142,49,34,49,47,425,30,246,61,50,57,79,31,46,30,58,72,32,49,44,41,57,64,32,9,29,3,2,2,3,2,3,1,0,1,1,1,1,1,1,1,0,1,
3,61,141,51,32,51,47,434,30,285,68,51,64,79,32,50,30,61,71,32,50,46,35,61,66,32,9,30,1,3,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,
5,60,140,52,36,52,48,434,29,309,72,64,62,54,33,48,31,63,67,33,51,47,41,60,67,33,10,31,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,
4,60,141,54,31,54,48,393,31,337,76,70,58,54,33,50,31,66,69,33,52,50,44,59,68,33,10,32,2,3,3,5,4,2,1,0,0,1,0,0,0,0,0,0,0,
2,61,139,48,30,48,46,412,30,226,58,50,69,59,31,46,29,57,67,31,49,42,36,55,63,31,8,29,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,
3,59,140,52,32,52,48,384,30,306,71,58,51,68,33,51,31,63,71,33,51,47,36,59,67,33,10,31,1,3,3,3,4,2,0,0,0,0,0,0,0,0,0,0,0,
5,60,141,52,32,52,48,353,29,306,71,66,58,64,33,50,31,63,67,33,51,47,45,62,67,33,10,31,2,3,3,2,3,3,1,0,1,1,1,0,1,0,1,0,1,
4,59,142,53,30,53,48,360,31,327,74,51,65,56,33,46,31,64,73,33,52,49,41,62,68,33,10,32,2,3,3,2,4,3,1,0,0,1,0,0,0,0,1,0,1,
6,60,140,50,26,50,47,359,33,267,64,51,57,76,32,48,30,60,69,32,50,45,39,59,65,32,9,30,3,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
6,61,140,54,39,54,48,426,29,343,77,63,58,73,34,52,31,67,66,33,53,50,42,58,69,33,10,33,3,3,3,4,3,2,1,0,0,0,0,0,0,0,0,0,0,
6,60,140,51,25,51,47,367,30,286,68,66,67,50,32,46,30,61,69,32,50,46,40,58,66,32,9,30,3,3,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
3,60,139,54,36,54,48,356,31,347,78,65,56,67,34,55,31,67,77,33,53,51,38,58,69,33,10,33,3,3,3,3,4,2,1,0,0,0,0,0,0,0,0,0,0,
4,60,139,51,29,51,47,386,29,280,67,57,64,52,32,53,30,61,78,32,50,46,40,61,65,32,9,30,3,3,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,
5,60,140,47,28,47,46,435,29,218,56,62,56,56,31,50,29,56,73,31,48,42,40,57,63,31,8,28,2,2,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,
3,60,141,53,27,53,48,369,30,323,74,68,51,62,33,54,31,64,75,33,52,48,40,59,67,33,10,32,2,3,3,2,4,3,1,0,0,1,0,0,0,0,1,0,1,
3,59,138,54,34,54,48,369,31,338,76,68,54,76,34,53,31,66,75,33,52,50,42,64,69,33,10,32,3,3,3,3,4,1,1,0,0,0,0,0,0,0,0,0,0,
4,60,139,48,28,48,46,356,29,226,58,68,59,74,31,52,29,57,65,31,49,42,40,56,63,31,8,29,3,2,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,
4,60,140,54,40,54,48,366,31,341,77,55,64,78,34,54,31,66,66,33,52,50,37,60,69,33,10,32,3,3,3,3,4,2,1,0,0,0,0,0,0,0,0,0,0,
4,59,140,45,35,45,44,355,30,181,50,63,68,62,30,55,27,47,66,29,45,35,41,59,57,29,6,25,2,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,
5,60,141,46,37,46,46,449,30,206,54,51,55,52,31,48,29,55,71,31,48,41,40,60,62,31,8,28,2,2,2,2,1,4,1,1,1,1,1,1,1,1,1,1,1,
4,62,139,47,37,47,46,390,29,220,57,68,55,73,31,51,29,56,70,31,48,42,37,58,63,31,8,28,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,
4,60,140,53,33,53,48,380,29,327,75,55,52,65,33,47,31,65,73,33,52,49,43,61,68,33,10,32,3,3,3,3,4,3,1,0,0,0,0,0,0,0,0,0,0,
5,60,141,54,32,54,48,386,30,337,76,63,64,65,33,46,31,66,68,33,52,50,38,62,68,33,10,32,4,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,
3,59,140,45,34,45,45,396,30,187,51,67,53,67,30,52,28,51,70,30,46,38,40,60,60,30,7,26,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
4,60,140,47,33,47,46,379,31,209,55,59,61,75,31,47,29,55,71,31,48,41,41,61,62,31,8,28,3,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
4,60,140,53,28,53,48,422,29,316,73,62,68,69,33,48,31,63,73,33,51,48,39,61,67,33,10,31,3,3,3,3,4,3,1,0,0,0,0,0,0,0,0,0,0,
3,60,140,45,27,45,45,356,32,183,50,63,55,71,30,46,28,49,68,30,46,36,37,58,59,30,7,26,2,1,1,3,2,3,0,0,0,0,0,0,0,0,0,0,0,
4,62,139,54,38,54,49,436,29,351,78,63,59,79,34,50,32,68,73,34,53,52,41,61,70,34,11,33,3,3,3,4,4,2,1,0,0,0,0,0,0,0,0,0,0,
2,61,142,52,26,52,47,367,30,301,70,54,50,52,33,47,30,62,68,32,51,47,40,66,66,32,9,31,2,3,3,2,4,2,1,0,0,1,0,0,0,0,1,0,1,
4,61,140,47,26,47,46,414,30,218,56,68,64,51,31,49,29,56,68,31,48,42,40,61,63,31,8,28,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,
5,61,140,53,39,53,48,354,31,325,74,57,57,60,33,48,31,64,75,33,52,48,38,61,68,33,10,32,3,3,3,4,3,3,1,0,0,0,0,0,0,0,0,0,0,
4,59,140,53,36,53,48,392,29,326,74,65,61,56,33,49,31,64,67,33,52,49,34,62,68,33,10,32,2,3,3,3,4,2,1,0,0,1,0,0,0,0,0,0,0,
2,61,140,45,30,45,45,425,31,185,51,54,64,68,30,52,28,50,69,30,46,37,40,58,59,30,7,26,2,2,2,4,2,3,0,0,0,0,0,0,0,0,0,0,0,
4,60,140,50,39,50,47,431,30,278,66,58,62,51,32,47,30,61,60,32,50,45,42,60,65,32,9,30,3,3,3,3,2,3,1,0,1,0,1,1,1,0,1,0,0,
4,60,142,49,27,49,47,394,31,258,63,56,54,54,32,55,30,59,74,32,50,44,41,60,65,32,9,30,2,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,
3,61,140,49,32,49,47,368,31,260,63,65,53,63,32,51,30,59,66,32,50,44,40,61,65,32,9,30,3,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,
5,59,138,48,29,48,46,427,30,229,58,61,53,64,31,51,29,57,70,31,49,43,38,58,63,31,8,29,2,2,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,
5,60,139,53,37,53,48,408,29,326,74,61,66,66,33,48,31,64,74,33,52,49,38,56,68,33,10,32,2,3,3,3,3,3,1,0,0,1,0,0,0,0,1,0,0,
5,61,140,50,38,50,47,376,31,267,65,66,61,55,32,47,30,60,68,32,50,45,40,60,65,32,9,30,4,2,2,4,2,3,1,0,1,0,1,1,1,0,1,0,1,
5,59,141,50,27,50,47,362,30,269,65,60,50,58,32,47,30,60,69,32,50,45,44,62,65,32,9,30,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
3,59,141,45,33,45,45,394,29,182,50,51,70,51,30,52,28,49,73,30,46,36,42,60,58,30,7,26,2,1,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
3,61,140,52,31,52,47,429,29,299,70,67,59,76,33,46,30,62,70,32,51,47,44,61,66,32,9,31,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,
4,60,140,48,26,48,46,370,30,234,59,58,57,74,31,49,29,57,65,31,49,43,40,64,63,31,8,29,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,
2,60,139,48,37,48,46,363,30,228,58,60,60,64,31,50,29,57,67,31,49,43,41,58,63,31,8,29,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,
4,62,141,45,32,45,45,408,31,186,51,70,54,50,30,47,28,51,70,30,46,38,41,59,60,30,7,26,3,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
4,59,142,48,36,48,46,427,31,230,58,57,55,58,31,50,29,57,66,31,49,43,40,62,63,31,8,29,1,2,2,4,2,3,0,0,0,0,0,0,0,0,0,0,0,
4,59,141,46,28,46,46,395,30,197,53,66,65,61,30,54,29,53,68,31,47,40,39,60,61,31,8,27,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
3,61,139,54,30,54,48,391,31,347,78,66,69,79,34,49,31,67,73,33,53,51,39,64,69,33,10,33,1,3,3,3,4,2,1,0,0,1,0,0,0,0,1,0,0,
5,59,140,51,28,51,47,367,30,281,67,56,64,64,32,54,30,61,67,32,50,46,38,61,65,32,9,30,3,3,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
6,59,139,46,30,46,45,429,29,192,52,64,70,51,30,55,28,52,68,30,47,39,39,61,60,30,7,27,2,2,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,
5,60,138,53,28,53,48,437,33,326,74,62,61,57,33,45,31,64,75,33,52,49,39,62,68,33,10,32,4,3,3,4,3,3,1,0,0,0,0,0,0,0,0,0,0,
3,59,142,47,28,47,46,388,31,222,57,58,56,72,31,46,29,56,70,31,49,42,38,61,63,31,8,29,3,2,2,4,2,3,1,0,1,1,1,1,1,0,1,0,1,
3,60,139,49,37,49,47,361,30,249,62,54,59,60,32,47,30,59,67,32,49,44,38,59,64,32,9,29,2,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,
3,61,140,45,38,45,45,410,29,187,51,51,65,60,30,54,28,51,65,30,47,38,40,57,60,30,7,27,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
4,60,141,54,35,54,48,415,31,339,76,69,65,64,34,46,31,66,72,33,52,50,39,59,69,33,10,32,2,3,3,3,4,2,1,0,0,1,0,0,0,0,0,0,0,
6,62,140,51,26,51,47,352,30,287,68,53,62,57,32,55,30,61,70,32,50,46,42,60,66,32,9,30,4,3,3,2,2,3,1,0,1,0,1,1,1,1,1,0,1,
5,60,141,51,32,51,47,404,30,293,69,57,55,61,33,49,30,62,75,32,51,46,42,58,66,32,9,31,3,3,3,3,2,3,1,0,1,0,1,1,1,0,1,0,0,
4,60,138,54,31,54,48,358,30,342,77,55,68,79,34,50,31,66,68,33,53,50,42,59,69,33,10,33,2,3,3,3,4,2,1,0,0,1,0,0,0,0,0,0,0,
5,61,140,47,38,47,46,368,30,211,55,60,57,54,31,46,29,55,73,31,48,41,43,62,62,31,8,28,2,2,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,
5,62,141,52,31,52,47,367,30,303,71,51,57,60,33,53,30,62,69,32,51,47,37,58,66,32,9,31,3,3,3,2,3,3,1,0,1,0,1,0,1,0,1,0,1,
3,62,139,54,38,54,48,404,30,345,78,60,66,73,34,51,31,67,81,33,53,51,38,58,69,33,10,33,2,3,3,3,4,1,1,0,0,1,0,0,0,0,0,0,0,
5,60,140,50,39,50,47,385,31,263,64,58,62,66,32,53,30,60,69,32,50,45,41,59,65,32,9,30,3,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
4,61,139,47,31,47,46,431,30,212,55,69,66,68,31,46,29,55,75,31,48,41,42,59,62,31,8,28,2,2,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,
2,62,140,52,33,52,48,382,31,306,71,63,53,63,33,50,31,63,73,33,51,47,42,62,67,33,10,31,2,3,3,4,4,2,1,0,0,1,0,0,0,0,0,0,0,
5,61,139,51,33,51,47,362,29,279,67,64,67,69,32,55,30,61,61,32,50,46,39,62,65,32,9,30,3,3,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
2,60,139,53,35,53,48,422,31,316,73,57,62,76,33,48,31,63,71,33,51,48,41,58,67,33,10,31,2,3,3,3,4,2,1,0,0,1,0,0,0,0,0,0,0,
3,60,139,47,38,47,46,387,30,222,57,55,51,69,31,53,29,56,68,31,49,42,41,62,63,31,8,29,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,
5,58,141,46,26,46,46,419,31,192,52,51,53,57,30,46,29,53,72,31,47,39,42,59,61,31,8,27,2,2,2,2,1,4,1,1,1,1,1,1,1,1,1,1,1,
6,60,139,55,29,55,49,353,30,357,79,57,59,52,34,49,32,71,70,34,54,53,41,59,71,34,11,34,2,4,4,3,3,2,1,0,0,0,0,0,0,0,0,0,0,
5,60,140,51,30,51,47,425,31,292,69,67,63,66,32,45,30,62,66,32,51,46,42,60,66,32,9,31,2,3,3,4,2,3,1,0,0,1,0,1,0,0,1,0,0,
3,61,140,50,29,50,47,351,31,271,65,57,65,57,32,52,30,60,76,32,50,45,39,59,65,32,9,30,2,3,3,4,3,3,1,0,0,1,0,0,0,0,0,0,0,
5,60,141,52,38,52,47,363,31,299,70,51,67,74,33,50,30,62,69,32,51,47,38,60,66,32,9,31,3,3,3,2,2,3,1,0,1,0,1,1,1,1,1,0,1,
3,60,139,49,39,49,47,366,31,259,63,54,55,75,32,48,30,59,67,32,50,44,40,62,65,32,9,30,2,2,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,
6,59,140,54,40,54,48,412,28,339,76,56,60,74,34,49,31,66,73,33,52,50,41,60,69,33,10,32,2,3,3,3,3,2,1,0,0,1,0,0,0,0,1,0,0,
3,60,142,50,34,50,47,441,30,273,65,50,58,55,32,51,30,60,74,32,50,45,38,58,65,32,9,30,2,3,3,3,3,2,1,0,0,1,0,0,0,0,1,0,0,
6,61,141,51,34,51,47,430,29,290,68,68,63,65,32,49,30,61,78,32,51,46,39,58,66,32,9,31,2,3,3,3,2,3,1,0,1,1,1,1,1,0,1,0,0,
4,60,140,45,34,45,45,407,31,184,51,56,68,76,30,53,28,50,70,30,46,37,40,63,59,30,7,26,3,2,2,3,2,3,0,0,0,0,0,0,0,0,0,0,0,
4,61,140,46,27,46,46,429,30,197,53,63,68,50,30,50,29,53,72,31,47,40,39,61,61,31,8,27,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
4,61,140,46,32,46,46,390,32,206,54,60,60,57,31,47,29,55,72,31,48,41,43,58,62,31,8,28,2,2,2,3,2,3,0,0,0,0,0,0,0,0,0,0,0,
5,62,139,51,33,51,47,371,30,284,67,66,61,69,32,48,30,61,68,32,50,46,40,58,66,32,9,30,2,3,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
4,59,140,47,29,47,46,406,31,221,57,58,63,74,31,53,29,56,69,31,49,42,45,60,63,31,8,29,3,2,2,4,2,3,1,0,1,1,1,1,1,0,1,0,1,
3,58,141,53,39,53,48,397,30,327,75,56,55,73,33,54,31,65,77,33,52,49,40,60,68,33,10,32,2,3,3,3,4,3,1,0,0,1,0,0,0,0,0,0,0,
4,61,142,48,36,48,47,412,29,239,60,69,53,73,31,54,30,58,70,32,49,43,39,61,64,32,9,29,4,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
2,60,139,53,34,53,48,410,30,320,73,68,59,52,33,46,31,64,71,33,52,48,41,57,67,33,10,32,2,3,3,3,4,2,1,0,0,1,0,0,0,0,0,0,0,
2,60,140,55,32,55,50,362,29,359,80,67,57,60,34,52,33,73,64,35,55,56,43,60,73,35,12,35,3,4,4,3,4,1,1,0,0,0,0,0,0,0,0,0,0,
2,59,139,50,28,50,47,353,29,278,66,67,63,51,32,55,30,61,79,32,50,45,39,60,65,32,9,30,2,3,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,
3,59,141,54,30,54,48,385,30,334,76,57,52,77,33,52,31,65,70,33,52,49,41,59,68,33,10,32,4,3,3,3,4,2,1,0,0,0,0,0,0,0,0,0,0,
4,59,140,48,32,48,46,443,31,230,58,64,51,64,31,50,29,57,71,31,49,43,39,59,63,31,8,29,2,2,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,
